eLumin LLC,"Arlington, Virginia (Headquarters)",http://www.elumin.co,,"We have spent most of our careers focused on how to make technology work for students and universities, rather than making them work for the technology. We believe technology should never get in the way of life, learning, or accomplishment. The ability for a student to work, interact with campus activities and learning goes well beyond the boundaries of a traditional campus. The advent of cloud co",AWS Public Sector Partner: Education,AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=eLumin%20LLC&id=0010L00001tBFDRQA4
"Sinnet Cloud Co., Ltd.","北京, Beijing (Headquarters)",http://www.sinnet-cloud.cn,,,Authorized Training Partner,"AWS Certified Solutions Architect - Associate,AWS Certified Solutions Architect - Professional",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Sinnet%20Cloud%20Co.%2C%20Ltd.&id=0010L00001tBGALQA4
TNP Training,"Neuilly sur seine, Ile de France (Headquarters)",http://www.tnptraining.com,,.,Authorized Training Partner,AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=TNP%20Training&id=0010L00001tBJl8QAG
IOS Informatica Organizacao e Sistemas,"Brasilia, Distrito Federal (Headquarters)",http://www.ios.com.br,,,"AWS Public Sector Partner: Government, Education",AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=IOS%20Informatica%20Organizacao%20e%20Sistemas&id=0010L00001tBJuFQAW
AST LLC,"Naperville, Illinois (Headquarters)",http://www.astcorporation.com,,"AST delivers high-quality, innovative, and transformative business solutions leveraging the cloud. A long-term Oracle partner, AST has strategically partnered with additional solution providers to offer the most optimal choices in cloud technology. Customers prefer AST for our commitment to quality, our depth and breadth of solution experience, and for our high levels of customer satisfaction.",AWS Public Sector Partner: Government,AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=AST%20LLC&id=0010L00001tBVmFQAW
Soluciones Integrales Tecnologicas SA de CV,"Mexicali,  Baja California (Headquarters)",http://www.sitsa.biz,,"SITSA es una empresa de servicios de consultoría dedicada a ofrecer soluciones basadas en tecnologías de la información, integrando no solo la tecnología líder, sino las mejores prácticas. Como empresa líder que se distingue por ofrecer las más eficientes soluciones integrales, SITSA ha resuelto las necesidades de administración de procesos e información de organizaciones en diversos sectores",Authorized Commercial Reseller,"AWS Certified Cloud Practitioner,AWS Certified Solutions Architect - Associate",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Soluciones%20Integrales%20Tecnologicas%20SA%20de%20CV&id=0010L00001tBjhBQAS
Otus,"Chicago, Illinois (Headquarters)",http://www.otus.com,,"How many different disconnected edtech tools can one school system use? Otus has portfolio, assessment, assignment, blog, communication, data, and classroom culture tools in one place– accessible to students, teachers, families, and school leaders.",AWS Public Sector Partner: Education,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Otus&id=0010L00001tBjnxQAC
Xi 'an Tongze Cloud Computing Training School Co. LTD,"西安, Shaanxi (Headquarters)",http://www.tongzegroup.com,,,Authorized Training Partner,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Xi%20%27an%20Tongze%20Cloud%20Computing%20Training%20School%20Co.%20LTD&id=0010L00001tBuITQA0
CloudNation,"Bunnik, Utrecht (Headquarters)",http://www.cloudnation.nl,,"From strategy to technical implementation, CloudNation takes care of your digital transformation. We deliver cloud solutions and services focused on speed, innovation, scalability and continuity.","AWS Public Sector Partner: Government, Education","AWS Certified Solutions Architect - Associate,AWS Certified Solutions Architect - Professional",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=CloudNation&id=0010L00001tByAoQAK
Promennt ehf.,"Reykjavik, Reykjavik (Headquarters)",https://www.promennt.is,,,Authorized Training Partner,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Promennt%20ehf.&id=0010L00001tCALpQAO
Flecha Roja Technologies S.A.,"Curridabat, N/A (Headquarters)",http://www.flecharoja.com,,"Somos una empresa certificada como PYME por el Ministerio de Economía, Industria y Comercio de Costa Rica, que tiene un compromiso excepcional para lograr que nuestros clientes sean exitosos, sobre otros aspectos, lo cual nos diferencia de la competencia. Estamos orgullos respecto al hecho que el 80% de nuestros negocios vienen de los mismos clientes, lo cual es amplia prueba de nuestro compromiso","AWS Public Sector Partner: Government, Education",AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Flecha%20Roja%20Technologies%20S.A.&id=0010L00001tCVAfQAO
"PASSPORT LABS, INC.","Charlotte, North Carolina (Headquarters)",http://www.passportinc.com,,,"AWS Public Sector Partner: Government, Education",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=PASSPORT%20LABS%2C%20INC.&id=0010L00001tCYglQAG
Trainocate Networks India Pvt Ltd,"Bangalore, Karnataka (Headquarters)",https://www.trainocate.com,,"Trainocate is the leading learning solution provider with its presence in India, Singapore, Malaysia, Thailand, Indonesia, Vietnam, China, Philippines, Hong Kong, Japan & US. Specialized in big data analytics, cloud computing, networking, programming, operating systems, cybersecurity and telephony. It is one of the largest AWS authorised ATP in APJC that offers AWS training.",Authorized Training Partner,AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Trainocate%20Networks%20India%20Pvt%20Ltd&id=0010L00001tCpMnQAK
DDLS AUSTRALIA PTY LIMITED,"Sydney, New South Wales (Headquarters)",http://www.ddls.com.au,,"DDLS is a provider of corporate IT and process training, with the widest portfolio of strategic partners and courses in Australia. We partner with world-class vendors to help organisations and individuals in the IT industry remain up-to-date with new processes, technology and platforms to reduce risk and enable efficient business practices.",Authorized Training Partner,AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=DDLS%20AUSTRALIA%20PTY%20LIMITED&id=0010L00001u3xJaQAI
Pearson,"London, England (Headquarters)",http://www.pearson.com,,,AWS Public Sector Partner: Education,"AWS Certified Solutions Architect - Associate,AWS Certified Solutions Architect - Professional,AWS Certified Developer - Associate,AWS Certified Sysops Administrator - Associate",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Pearson&id=0010L00001u4DXWQA2
Medopad,"London, London (Headquarters)",http://www.medopad.com,,,AWS Public Sector Partner: Government,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Medopad&id=0010L00001u4vwOQAQ
"Pragmatics, Inc","Reston, Virginia (Headquarters)",http://www.pragmatics.com,,"Pragmatics’ industry-leading experts currently deliver high-impact solutions to a portfolio of 25 major information technology contracts with a range of defense and civilian agencies. Pragmatics is proud of its ability to support our clients to achieve success in their important missions, and our core capabilities include software engineering using Agile, DevOps, and UI.",AWS Public Sector Partner: Government,AWS Certified Developer - Associate,United States Army ITES-3S,"Big Data, Analytics, Batch Processing &,Business Applications - Microsoft,Business Applications - Oracle,Business Applications - Other,Content Delivery,Database & Data Warehouse,Dev & Test,Disaster Recovery,Mobile,Security & Compliance,Storage (Backup, Recovery & Asset Storag,Web & Web Apps,Big Data, Analytics, Batch Processing & Business Intelligence (BI)","Government, Education & Public Services","Enterprise,Government - National,Mid-size Business","Apache,Hadoop,IBM,JBOSS,Linux,Microsoft .NET,Microsoft Exchange,Microsoft SharePoint,Microsoft SQL,MySql,Ruby","Custom Application Development,Managed Service Provider,Strategic / IT Consulting,Systems Integration",Minority Owned,https://aws.amazon.com/partners/find/partnerdetails/?n=Pragmatics%2C%20Inc&id=0010L00001u4wXUQAY
Kudelski Security,"Phoenix, Arizona (Headquarters)",http://www.kudelskisecurity.com,,,Authorized Commercial Reseller,AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Kudelski%20Security&id=0010L00001u58KbQAI
InquisIT LLC,"Chantilly, Virginia (Headquarters)",http://www.inquisitllc.com,,,AWS Public Sector Partner: Government,AWS Certified Developer - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=InquisIT%20LLC&id=0010L00001u58t3QAA
Semos Computers Education Center,"Skopje, Macedonia (Headquarters)",http://www.semosedu.com.mk,,,Authorized Training Partner,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Semos%20Computers%20Education%20Center&id=0010L00001u5VduQAE
Net IT Services,"Odense, Denmark (Headquarters)",http://www.netit.dk,,,Authorized Commercial Reseller,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Net%20IT%20Services&id=0010L00001u5bECQAY
Acando,"Stockholm, Stockholm (Headquarters)",http://www.acando.com,,"We believe in aggregating and accelerating talent. We aim to give both clients and employees the power to transform and to be transformed. The way we generate value , is by contributing to the supply and accessibility of talent. We have the ability to envision tomorrow’s drivers and adapt them to the conditions of today - that’s how we help our clients to accelerate transformation.","AWS Public Sector Partner: Government, Nonprofit",AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Acando&id=0010L00001u60vJQAQ
WinMill Software,"New York, New York (Headquarters)",http://www.winmill.com,,,Authorized Commercial Reseller,AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=WinMill%20Software&id=0010L00001u6CClQAM
Siscotel International,"Panama, Panamá (Headquarters)",http://www.siscotelcloud.com,,In depth Knowledge and experience in cloud technology since its inception. With outstanding track record and world class staff Siscotel will be a key partner in a successful Digital Transformation and adoption of cloud Iaas/PaaS paradigms.,AWS Public Sector Partner: Government,AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Siscotel%20International&id=0010L00001u6ELjQAM
MOBILE SMART CITY CORP,"Miami, Florida (Headquarters)",http://www.mypango.com,,,AWS Public Sector Partner: Government,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=MOBILE%20SMART%20CITY%20CORP&id=0010L00001uz4gRQAQ
IT College,"CABA, Buenos Aires City (Headquarters)",http://www.itcollege.com.ar,,"IT College fue creado en 1994 como un centro de capacitación y certificación en todo lo relacionado a TI. Nos dedicamos únicamente a ofrecer capacitación . Somos centro de capacitación oficial de Microsoft, Cisco, Vmware, Red Hat & AWS. Todos nuestros cursos se pueden tomar de manera presencial o a distancia, en forma sincronica, desde donde quieran.-",Authorized Training Partner,AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=IT%20College&id=0010L00001uzKxiQAE
Futuralis Tech,"Bethesda, Maryland (Headquarters)",https://www.futuralistech.com,,"Futuralis Tech, an AWS Consulting and Public Sector Partner, is a global technology consulting firm raising standards in cloud services. Our mission is to help clients harness the benefits of the cloud. Our holistic approach integrates all aspects of IT into the overarching cloud strategy to reduce costs, increase efficiency and improve security.",AWS Public Sector Partner: Government,AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Futuralis%20Tech&id=0010L00001v0233QAA
"Acumen IT Training, Inc.","Taguig City, Metro Manila (Headquarters)",http://www.acumenph.com,,"As a Learning and Development Organization, ACUMEN IT TRAINING INC., aims to bridge the skillsets-gap and further the competencies of the people on AWS Core Services and Technology Platforms by empowering them through Training & Certification Programs.",Authorized Training Partner,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Acumen%20IT%20Training%2C%20Inc.&id=0010L00001v073YQAQ
CloudSine Pte Ltd,"Singapore, Singapore (Headquarters)",https://www.cloudsine.tech,,"Cloud, security and innovation have been the DNA of our team since 2012. We have used cloud computing to build and run many secure applications to support enterprise and government customers across Asia Pacific countries including Singapore, Australia, Philippines, Hong Kong, etc.",Authorized Commercial Reseller,AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=CloudSine%20Pte%20Ltd&id=0010L00001v07iMQAQ
Healthforge,"London, Greater London (Headquarters)",https://www.healthforge.io,,,AWS Public Sector Partner: Government,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Healthforge&id=0010L00001v0PzZQAU
Ecquaria Technologies Pte Ltd,"Singapore, Singapore (Headquarters)",http://www.ecquaria.com,,"Ecquaria Technologies is a leading global provider of digital government software and solutions. At Ecquaria, we are at the heart of digital government. With years of experience in delivering mission-critical systems, Ecquaria enables governments around the world to launch Government-to-Citizens (G2C) and Government-to-Businesses (G2B) online digital services.",AWS Public Sector Partner: Government,AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Ecquaria%20Technologies%20Pte%20Ltd&id=0010L00001v0aJuQAI
Accur8 Software Solutions,"Brattleboro, Vermont (Headquarters)",http://www.accur8software.com,,"Accur8 offers a range of solutions and services for migrating data and applications to the cloud, setting up full scale data warehouses, data marts and building low code, custom applications and analytics for small and mid-size businesses. The company has deep expertise in migrating disparate systems to the cloud, including legacy and hybrid environments, regardless of the complexity.",AWS Public Sector Partner: Education,"AWS Certified Solutions Architect - Associate,AWS Certified Sysops Administrator - Associate",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Accur8%20Software%20Solutions&id=0010L00001v0ac8QAA
Copebit,"Häggenschwil, SG (Headquarters)",http://www.copebit.ch,,"copebit — As a certified standard consulting partner, we help our clients on their journey into the AWS cloud. We see clients moving from the migrate phase to run/optimize phase and finally to the transform phase. We serve you with our skills while teaching you how to do it yourself. We build all infrastructures with IaC and use DevOps principles with Agile and Agile and CICD.",Authorized Commercial Reseller,"AWS Certified Solutions Architect - Associate,AWS Certified Sysops Administrator - Associate,AWS Certified Developer - Associate,AWS Certified Solutions Architect - Professional,AWS Certified DevOps Engineer - Professional",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Copebit&id=0010L00001v0sy0QAA
